"id_keyb","key_name","position","event","input","timestamp","epoch"
"12062","2","Numpad2","keydown","1","2024-01-22 16:20:40:000060","1705951240060"
"12063","2","Numpad2","keyup","1","2024-01-22 16:20:40:000131","1705951240131"
"12064","7","Numpad7","keydown","1","2024-01-22 16:20:40:000316","1705951240316"
"12065","7","Numpad7","keyup","1","2024-01-22 16:20:40:000428","1705951240428"
"12066","7","Numpad7","keydown","1","2024-01-22 16:20:40:000596","1705951240596"
"12067","7","Numpad7","keyup","1","2024-01-22 16:20:40:000707","1705951240707"
"12068","4","Numpad4","keydown","1","2024-01-22 16:20:41:000302","1705951241302"
"12069","4","Numpad4","keyup","1","2024-01-22 16:20:41:000403","1705951241403"
"12070","1","Numpad1","keydown","1","2024-01-22 16:20:42:000596","1705951242597"
"12071","1","Numpad1","keyup","1","2024-01-22 16:20:42:000667","1705951242667"
"12072","2","Numpad2","keydown","1","2024-01-22 16:20:42:000763","1705951242764"
"12073","2","Numpad2","keyup","1","2024-01-22 16:20:42:000867","1705951242867"
"12074","4","Numpad4","keydown","1","2024-01-22 16:20:43:000068","1705951243068"
"12075","4","Numpad4","keyup","1","2024-01-22 16:20:43:000169","1705951243169"
"12076","7","Numpad7","keydown","1","2024-01-22 16:20:43:000372","1705951243372"
"12077","7","Numpad7","keyup","1","2024-01-22 16:20:43:000499","1705951243499"
"12078","6","Numpad6","keydown","1","2024-01-22 16:20:45:000724","1705951245724"
"12079","6","Numpad6","keyup","1","2024-01-22 16:20:45:000803","1705951245803"
"12080","2","Numpad2","keydown","1","2024-01-22 16:20:45:000924","1705951245924"
"12081","2","Numpad2","keyup","1","2024-01-22 16:20:46:000011","1705951246011"
"12082","7","Numpad7","keydown","1","2024-01-22 16:20:46:000492","1705951246492"
"12083","7","Numpad7","keyup","1","2024-01-22 16:20:46:000563","1705951246563"
"12084","7","Numpad7","keydown","1","2024-01-22 16:20:46:000684","1705951246684"
"12085","7","Numpad7","keyup","1","2024-01-22 16:20:46:000796","1705951246796"
"12086","0","Numpad0","keydown","2","2024-01-22 16:20:48:000684","1705951248684"
"12087","0","Numpad0","keyup","2","2024-01-22 16:20:48:000826","1705951248826"
"12088","8","Numpad8","keydown","2","2024-01-22 16:20:48:000859","1705951248859"
"12089","8","Numpad8","keyup","2","2024-01-22 16:20:48:000947","1705951248947"
"12090","2","Numpad2","keydown","3","2024-01-22 16:20:50:000781","1705951250781"
"12091","2","Numpad2","keyup","3","2024-01-22 16:20:50:000878","1705951250878"
"12092","0","Numpad0","keydown","3","2024-01-22 16:20:50:000900","1705951250900"
"12093","0","Numpad0","keyup","3","2024-01-22 16:20:51:000010","1705951251010"
"12094","8","Numpad8","keydown","3","2024-01-22 16:20:51:000284","1705951251284"
"12095","8","Numpad8","keyup","3","2024-01-22 16:20:51:000370","1705951251370"
"12096","3","Numpad3","keydown","3","2024-01-22 16:20:51:000803","1705951251803"
"12097","3","Numpad3","keyup","3","2024-01-22 16:20:51:000883","1705951251883"
"12098","5","Numpad5","keydown","4","2024-01-22 16:20:54:000158","1705951254158"
"12099","5","Numpad5","keyup","4","2024-01-22 16:20:54:000234","1705951254234"
"12100","6","Numpad6","keydown","4","2024-01-22 16:20:54:000365","1705951254365"
"12101","6","Numpad6","keyup","4","2024-01-22 16:20:54:000476","1705951254476"
"12102","4","Numpad4","keydown","4","2024-01-22 16:20:54:000645","1705951254645"
"12103","4","Numpad4","keyup","4","2024-01-22 16:20:54:000763","1705951254763"
"12104","Shift","ShiftLeft","keydown","5","2024-01-22 16:20:56:000155","1705951256155"
"12105","M","KeyM","keydown","5","2024-01-22 16:20:56:000396","1705951256396"
"12106","Shift","ShiftLeft","keyup","5","2024-01-22 16:20:56:000485","1705951256485"
"12107","m","KeyM","keyup","5","2024-01-22 16:20:56:000486","1705951256486"
"12108","l","KeyL","keydown","5","2024-01-22 16:20:56:000620","1705951256620"
"12109","k","KeyK","keydown","5","2024-01-22 16:20:56:000716","1705951256716"
"12110","l","KeyL","keyup","5","2024-01-22 16:20:56:000755","1705951256755"
"12111","k","KeyK","keyup","5","2024-01-22 16:20:56:000795","1705951256795"
"12112","a","KeyA","keydown","5","2024-01-22 16:20:56:000972","1705951256972"
"12113","a","KeyA","keyup","5","2024-01-22 16:20:57:000003","1705951257003"
"12114","Backspace","Backspace","keydown","5","2024-01-22 16:20:57:000315","1705951257315"
"12115","Backspace","Backspace","keyup","5","2024-01-22 16:20:57:000410","1705951257410"
"12116","Backspace","Backspace","keydown","5","2024-01-22 16:20:57:000492","1705951257492"
"12117","Backspace","Backspace","keyup","5","2024-01-22 16:20:57:000555","1705951257555"
"12118","Backspace","Backspace","keydown","5","2024-01-22 16:20:57:000636","1705951257636"
"12119","Backspace","Backspace","keyup","5","2024-01-22 16:20:57:000707","1705951257707"
"12120","a","KeyA","keydown","5","2024-01-22 16:20:57:000780","1705951257780"
"12121","a","KeyA","keyup","5","2024-01-22 16:20:57:000835","1705951257835"
"12122","l","KeyL","keydown","5","2024-01-22 16:20:57:000965","1705951257965"
"12123","k","KeyK","keydown","5","2024-01-22 16:20:58:000051","1705951258052"
"12124","l","KeyL","keyup","5","2024-01-22 16:20:58:000092","1705951258092"
"12125","k","KeyK","keyup","5","2024-01-22 16:20:58:000131","1705951258131"
"12126","a","KeyA","keydown","5","2024-01-22 16:20:58:000189","1705951258189"
"12127","a","KeyA","keyup","5","2024-01-22 16:20:58:000233","1705951258234"
"12128","i","KeyI","keydown","5","2024-01-22 16:20:58:000258","1705951258258"
"12129","i","KeyI","keyup","5","2024-01-22 16:20:58:000378","1705951258378"
"12130"," ","Space","keydown","5","2024-01-22 16:20:58:000380","1705951258380"
"12131"," ","Space","keyup","5","2024-01-22 16:20:58:000507","1705951258507"
"12132","d","KeyD","keydown","5","2024-01-22 16:20:58:000724","1705951258724"
"12133","d","KeyD","keyup","5","2024-01-22 16:20:58:000795","1705951258795"
"12134","o","KeyO","keydown","5","2024-01-22 16:20:58:000861","1705951258861"
"12135","o","KeyO","keyup","5","2024-01-22 16:20:58:000931","1705951258931"
"12136","s","KeyS","keydown","5","2024-01-22 16:20:58:000980","1705951258980"
"12137","s","KeyS","keyup","5","2024-01-22 16:20:59:000035","1705951259035"
"12138"," ","Space","keydown","5","2024-01-22 16:20:59:000092","1705951259092"
"12139"," ","Space","keyup","5","2024-01-22 16:20:59:000173","1705951259173"
"12140","Shift","ShiftLeft","keydown","5","2024-01-22 16:20:59:000175","1705951259175"
"12141","Shift","ShiftLeft","keyup","5","2024-01-22 16:20:59:000539","1705951259539"
"12142","Shift","ShiftLeft","keydown","5","2024-01-22 16:20:59:000667","1705951259667"
"12143","S","KeyS","keydown","5","2024-01-22 16:20:59:000756","1705951259756"
"12144","S","KeyS","keyup","5","2024-01-22 16:20:59:000819","1705951259819"
"12145","Shift","ShiftLeft","keyup","5","2024-01-22 16:20:59:000843","1705951259843"
"12146"," ","Space","keydown","5","2024-01-22 16:20:59:000956","1705951259956"
"12147"," ","Space","keyup","5","2024-01-22 16:21:00:000067","1705951260067"
"12148","Shift","ShiftLeft","keydown","5","2024-01-22 16:21:00:000099","1705951260099"
"12149","P","KeyP","keydown","5","2024-01-22 16:21:00:000243","1705951260243"
"12150","Shift","ShiftLeft","keyup","5","2024-01-22 16:21:00:000281","1705951260281"
"12151","p","KeyP","keyup","5","2024-01-22 16:21:00:000305","1705951260305"
"12152"," ","Space","keydown","5","2024-01-22 16:21:00:000329","1705951260329"
"12153"," ","Space","keyup","5","2024-01-22 16:21:00:000443","1705951260443"
"12154","Shift","ShiftLeft","keydown","5","2024-01-22 16:21:00:000707","1705951260707"
"12155","O","KeyO","keydown","5","2024-01-22 16:21:01:000068","1705951261068"
"12156","O","KeyO","keyup","5","2024-01-22 16:21:01:000115","1705951261115"
"12157","Shift","ShiftLeft","keyup","5","2024-01-22 16:21:01:000147","1705951261147"
"12158","l","KeyL","keydown","5","2024-01-22 16:21:01:000225","1705951261225"
"12159","l","KeyL","keyup","5","2024-01-22 16:21:01:000298","1705951261298"
"12160","i","KeyI","keydown","5","2024-01-22 16:21:01:000413","1705951261413"
"12161","i","KeyI","keyup","5","2024-01-22 16:21:01:000484","1705951261484"
"12162","v","KeyV","keydown","5","2024-01-22 16:21:01:000588","1705951261588"
"12163","v","KeyV","keyup","5","2024-01-22 16:21:01:000653","1705951261653"
"12164","e","KeyE","keydown","5","2024-01-22 16:21:01:000805","1705951261805"
"12165","e","KeyE","keyup","5","2024-01-22 16:21:01:000906","1705951261906"
"12166","i","KeyI","keydown","5","2024-01-22 16:21:02:000012","1705951262012"
"12167","i","KeyI","keyup","5","2024-01-22 16:21:02:000083","1705951262083"
"12168","r","KeyR","keydown","5","2024-01-22 16:21:02:000132","1705951262132"
"12169","r","KeyR","keyup","5","2024-01-22 16:21:02:000195","1705951262195"
"12170","a","KeyA","keydown","5","2024-01-22 16:21:02:000434","1705951262434"
"12171","2","Numpad2","keydown","1","2024-01-22 16:21:14:000228","1705951274228"
"12172","2","Numpad2","keyup","1","2024-01-22 16:21:14:000300","1705951274300"
"12173","3","Numpad3","keydown","1","2024-01-22 16:21:14:000378","1705951274378"
"12174","3","Numpad3","keyup","1","2024-01-22 16:21:14:000483","1705951274483"
"12175","6","Numpad6","keydown","1","2024-01-22 16:21:14:000844","1705951274844"
"12176","6","Numpad6","keyup","1","2024-01-22 16:21:14:000915","1705951274915"
"12177","6","Numpad6","keydown","1","2024-01-22 16:21:14:000996","1705951274996"
"12178","6","Numpad6","keyup","1","2024-01-22 16:21:15:000099","1705951275099"
"12179","9","Numpad9","keydown","1","2024-01-22 16:21:16:000244","1705951276244"
"12180","9","Numpad9","keyup","1","2024-01-22 16:21:16:000363","1705951276363"
"12181","4","Numpad4","keydown","1","2024-01-22 16:21:16:000956","1705951276956"
"12182","4","Numpad4","keyup","1","2024-01-22 16:21:17:000083","1705951277083"
"12183","3","Numpad3","keydown","1","2024-01-22 16:21:17:000756","1705951277756"
"12184","3","Numpad3","keyup","1","2024-01-22 16:21:17:000827","1705951277827"
"12185","9","Numpad9","keydown","1","2024-01-22 16:21:17:000972","1705951277972"
"12186","9","Numpad9","keyup","1","2024-01-22 16:21:18:000106","1705951278106"
"12187","3","Numpad3","keydown","1","2024-01-22 16:21:18:000662","1705951278662"
"12188","3","Numpad3","keyup","1","2024-01-22 16:21:18:000747","1705951278747"
"12189","2","Numpad2","keydown","1","2024-01-22 16:21:18:000852","1705951278852"
"12190","2","Numpad2","keyup","1","2024-01-22 16:21:18:000956","1705951278956"
"12191","7","Numpad7","keydown","1","2024-01-22 16:21:19:000548","1705951279548"
"12192","7","Numpad7","keyup","1","2024-01-22 16:21:19:000602","1705951279602"
"12193","9","Numpad9","keydown","1","2024-01-22 16:21:20:000637","1705951280637"
"12194","9","Numpad9","keyup","1","2024-01-22 16:21:20:000723","1705951280723"
"12195","2","Numpad2","keydown","1","2024-01-22 16:21:21:000292","1705951281292"
"12196","2","Numpad2","keyup","1","2024-01-22 16:21:21:000356","1705951281356"
"12197","5","Numpad5","keydown","1","2024-01-22 16:21:21:000477","1705951281477"
"12198","5","Numpad5","keyup","1","2024-01-22 16:21:21:000565","1705951281565"
"12199","2","Numpad2","keydown","1","2024-01-22 16:21:21:000803","1705951281803"
"12200","2","Numpad2","keyup","1","2024-01-22 16:21:21:000891","1705951281891"
"12201","9","Numpad9","keydown","1","2024-01-22 16:21:21:000981","1705951281981"
"12202","9","Numpad9","keyup","1","2024-01-22 16:21:22:000068","1705951282068"
"12203","0","Numpad0","keydown","2","2024-01-22 16:21:23:000757","1705951283757"
"12204","0","Numpad0","keyup","2","2024-01-22 16:21:23:000836","1705951283836"
"12205","2","Numpad2","keydown","2","2024-01-22 16:21:23:000899","1705951283899"
"12206","2","Numpad2","keyup","2","2024-01-22 16:21:23:000987","1705951283987"
"12207","2","Numpad2","keydown","3","2024-01-22 16:21:26:000221","1705951286221"
"12208","0","Numpad0","keydown","3","2024-01-22 16:21:26:000316","1705951286316"
"12209","2","Numpad2","keyup","3","2024-01-22 16:21:26:000348","1705951286348"
"12210","0","Numpad0","keyup","3","2024-01-22 16:21:26:000388","1705951286388"
"12211","9","Numpad9","keydown","3","2024-01-22 16:21:26:000588","1705951286589"
"12212","9","Numpad9","keyup","3","2024-01-22 16:21:26:000684","1705951286684"
"12213","5","Numpad5","keydown","3","2024-01-22 16:21:26:000757","1705951286757"
"12214","5","Numpad5","keyup","3","2024-01-22 16:21:26:000876","1705951286876"
"12215","7","Numpad7","keydown","4","2024-01-22 16:21:28:000781","1705951288781"
"12216","7","Numpad7","keyup","4","2024-01-22 16:21:28:000907","1705951288907"
"12217","9","Numpad9","keydown","4","2024-01-22 16:21:28:000949","1705951288949"
"12218","9","Numpad9","keyup","4","2024-01-22 16:21:29:000045","1705951289045"
"12219","7","Numpad7","keydown","4","2024-01-22 16:21:29:000124","1705951289124"
"12220","7","Numpad7","keyup","4","2024-01-22 16:21:29:000219","1705951289219"
"12221","Shift","ShiftLeft","keydown","5","2024-01-22 16:21:30:000884","1705951290884"
"12222","M","KeyM","keydown","5","2024-01-22 16:21:31:000093","1705951291093"
"12223","M","KeyM","keyup","5","2024-01-22 16:21:31:000188","1705951291188"
"12224","Shift","ShiftLeft","keyup","5","2024-01-22 16:21:31:000235","1705951291236"
"12225","a","KeyA","keydown","5","2024-01-22 16:21:31:000389","1705951291389"
"12226","a","KeyA","keyup","5","2024-01-22 16:21:31:000470","1705951291470"
"12227","l","KeyL","keydown","5","2024-01-22 16:21:31:000471","1705951291471"
"12228","k","KeyK","keydown","5","2024-01-22 16:21:31:000509","1705951291509"
"12229","l","KeyL","keyup","5","2024-01-22 16:21:31:000554","1705951291554"
"12230","k","KeyK","keyup","5","2024-01-22 16:21:31:000594","1705951291594"
"12231","a","KeyA","keydown","5","2024-01-22 16:21:31:000676","1705951291676"
"12232","i","KeyI","keydown","5","2024-01-22 16:21:31:000709","1705951291709"
"12233","a","KeyA","keyup","5","2024-01-22 16:21:31:000726","1705951291726"
"12234","i","KeyI","keyup","5","2024-01-22 16:21:31:000803","1705951291803"
"12235"," ","Space","keydown","5","2024-01-22 16:21:31:000844","1705951291844"
"12236"," ","Space","keyup","5","2024-01-22 16:21:31:000980","1705951291980"
"12237","d","KeyD","keydown","5","2024-01-22 16:21:32:000196","1705951292196"
"12238","d","KeyD","keyup","5","2024-01-22 16:21:32:000275","1705951292275"
"12239","o","KeyO","keydown","5","2024-01-22 16:21:32:000359","1705951292359"
"12240","o","KeyO","keyup","5","2024-01-22 16:21:32:000428","1705951292428"
"12241","s","KeyS","keydown","5","2024-01-22 16:21:32:000476","1705951292476"
"12242","s","KeyS","keyup","5","2024-01-22 16:21:32:000532","1705951292532"
"12243"," ","Space","keydown","5","2024-01-22 16:21:32:000643","1705951292643"
"12244","Shift","ShiftLeft","keydown","5","2024-01-22 16:21:32:000666","1705951292666"
"12245"," ","Space","keyup","5","2024-01-22 16:21:32:000748","1705951292748"
"12246","S","KeyS","keydown","5","2024-01-22 16:21:33:000053","1705951293053"
"12247","S","KeyS","keyup","5","2024-01-22 16:21:33:000092","1705951293092"
"12248","Shift","ShiftLeft","keyup","5","2024-01-22 16:21:33:000124","1705951293124"
"12249"," ","Space","keydown","5","2024-01-22 16:21:33:000405","1705951293405"
"12250"," ","Space","keyup","5","2024-01-22 16:21:33:000492","1705951293492"
"12251","Shift","ShiftLeft","keydown","5","2024-01-22 16:21:33:000547","1705951293547"
"12252","P","KeyP","keydown","5","2024-01-22 16:21:33:000653","1705951293653"
"12253","P","KeyP","keyup","5","2024-01-22 16:21:33:000747","1705951293747"
"12254","Shift","ShiftLeft","keyup","5","2024-01-22 16:21:33:000786","1705951293786"
"12255"," ","Space","keydown","5","2024-01-22 16:21:33:000836","1705951293836"
"12256"," ","Space","keyup","5","2024-01-22 16:21:33:000963","1705951293964"
"12257","Shift","ShiftLeft","keydown","5","2024-01-22 16:21:33:000964","1705951293964"
"12258","O","KeyO","keydown","5","2024-01-22 16:21:34:000085","1705951294085"
"12259","Shift","ShiftLeft","keyup","5","2024-01-22 16:21:34:000156","1705951294156"
"12260","o","KeyO","keyup","5","2024-01-22 16:21:34:000157","1705951294157"
"12261","l","KeyL","keydown","5","2024-01-22 16:21:34:000276","1705951294276"
"12262","l","KeyL","keyup","5","2024-01-22 16:21:34:000365","1705951294365"
"12263","i","KeyI","keydown","5","2024-01-22 16:21:34:000469","1705951294469"
"12264","i","KeyI","keyup","5","2024-01-22 16:21:34:000556","1705951294556"
"12265","v","KeyV","keydown","5","2024-01-22 16:21:34:000668","1705951294668"
"12266","v","KeyV","keyup","5","2024-01-22 16:21:34:000739","1705951294739"
"12267","w","KeyW","keydown","5","2024-01-22 16:21:34:000909","1705951294909"
"12268","e","KeyE","keydown","5","2024-01-22 16:21:34:000911","1705951294911"
"12269","w","KeyW","keyup","5","2024-01-22 16:21:34:000981","1705951294981"
"12270","e","KeyE","keyup","5","2024-01-22 16:21:34:000982","1705951294982"
"12271","i","KeyI","keydown","5","2024-01-22 16:21:35:000013","1705951295013"
"12272","i","KeyI","keyup","5","2024-01-22 16:21:35:000068","1705951295068"
"12273","Backspace","Backspace","keydown","5","2024-01-22 16:21:35:000341","1705951295341"
"12274","Backspace","Backspace","keyup","5","2024-01-22 16:21:35:000412","1705951295412"
"12275","Backspace","Backspace","keydown","5","2024-01-22 16:21:35:000508","1705951295508"
"12276","Backspace","Backspace","keyup","5","2024-01-22 16:21:35:000573","1705951295573"
"12277","Backspace","Backspace","keydown","5","2024-01-22 16:21:35:000669","1705951295669"
"12278","Backspace","Backspace","keyup","5","2024-01-22 16:21:35:000748","1705951295748"
